Soy,Tengo,Argentina,Años de experiencia,Años en el puesto actual,Trabajo de,Gente a cargo?,Cuánta?,Tecnologías que utilizás,Tecnologías que utilizás,Automation o funcional?,Tecnologías que utilizás,Tecnologías que utilizás,Tenés guardias?,Cuánto cobrás por guardia (en tu moneda local),"Porcentaje, bruto o neto?",Tipo de contrato,Salario mensual (en tu moneda local),Bruto o neto?,Qué tan conforme estás con tu sueldo?,Cómo creés que está tu sueldo con respecto a Julio 2016,Recibís algún tipo de bono,A qué está atado el bono,Tuviste ajustes por inflación en 2016?,De qué % fue el ajuste?,Cantidad de empleados,Cambiaste de empresa en los últimos 6 meses?,Cuál fue el principal motivo de cambio?,Beneficios extra
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,5,1,Administracion de bienes,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,10000,Neto,2,1,No,No recibo bono,Uno,18,1001+,No,No cambié de empresa,Horarios flexibles
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,9,2,administrador de proyectos,No,0,"Linux, Windows, Azure, VMWare, SQL server",,,,,"Sí, pasiva",0,Neto,Full-Time,22000,Neto,3,3,No,No recibo bono,Dos,29,201-500,No,No cambié de empresa,"Abono de celular y/o Internet, Horarios flexibles"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,5,6,Administrador de servidores,No,0,"Windows, Azure",,,,,No,0,Neto,Full-Time,17200,Neto,2,2,No,No recibo bono,Uno,15,201-500,Sí,Desafíos profesionales,"Aumento por inflación, Descuentos en gimnasios, Horarios flexibles"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,4,4,Administrativo,No,0,Windows,,,,,No,0,Bruto,Freelance,7000,Bruto,2,1,No,No recibo bono,Uno,20,1-10,No,No cambié de empresa,Horarios flexibles
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,5,3,administrativo,No,0,Windows,,,,,No,0,Bruto,Full-Time,11000,Bruto,1,1,Menos de un sueldo,Performance individual,Dos,30,101-200,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,4,4,Administrativo,No,0,"Windows, Office",,,,,No,0,Porcentaje de mi sueldo,Part-Time,11500,Neto,2,2,Menos de un sueldo,Horas extras,Uno,31,51-100,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,10+,Administrativo,No,0,"Linux, Windows",,,,,"Sí, pasiva",0,Bruto,Full-Time,12500,Neto,1,1,No,No recibo bono,No,0,201-500,No,No cambié de empresa,Ninguna de las anteriores
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,9,7,administrativo,No,0,Windows,,,,,No,0,Bruto,Full-Time,13500,Bruto,1,2,Un sueldo,Performance grupal,No,0,1001+,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,5,Administrativo,No,0,Windows,,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,14000,Neto,2,2,No,No recibo bono,No,0,1001+,No,No cambié de empresa,Aumento por inflación
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,10+,Administrativo,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,15000,Neto,1,1,No,No recibo bono,No,0,11-50,No,No cambié de empresa,Ninguna de las anteriores
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,5,5,Administrativo,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,20000,Neto,2,2,No,No recibo bono,Dos,35,1001+,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Descuentos en gimnasios, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,7,3,Administrativo,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,21000,Neto,3,3,No,No recibo bono,Uno,20,1001+,No,No cambié de empresa,Horarios flexibles
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,1,Administrativo ,Sí,2,Windows,,,,,No,0,Bruto,Part-Time,11300,Bruto,4,4,No,No recibo bono,No,0,1-10,No,No cambié de empresa,Horarios flexibles
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,9,Administrativo - Jefe de depósito - Encargado del personal,Sí,4,Windows,,,,,No,0,Neto,Full-Time,18000,Neto,1,1,No,No recibo bono,No,0,1-10,No,No cambié de empresa,Abono de celular y/o Internet
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,2,1,analista,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,13000,Neto,2,2,No,No recibo bono,Dos,40,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Clases de idiomas, Cuota para universidad"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,9,1,analista,No,0,"Solaris, Windows",,,,,No,0,Neto,Full-Time,1800,Neto,2,2,No,No recibo bono,No,0,101-200,No,No cambié de empresa,Abono de celular y/o Internet
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,2,Analista,No,0,"Windows, Pcnet",,,,,No,0,Neto,Full-Time,12000,Neto,2,2,De uno a tres sueldos,Performance de la compañía,Uno,6,1001+,No,Yff,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Snacks, golosinas, bebidas"
Mujer,37 - 40,Ciudad Autónoma de Buenos Aires,2,8,Analista,No,0,Windows,,,,,No,0,Bruto,Full-Time,16000,Neto,2,1,No,No recibo bono,Uno,10,101-200,No,No cambié de empresa,Ninguna de las anteriores
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,5,Menos de un año,Analista,No,0,Windows,,,,,No,0,Bruto,Full-Time,17000,Neto,3,3,No,No recibo bono,No,0,501-1000,No,No cambié de empresa,Comidas pagas/subvencionadas
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,7,7,Analista,No,0,"Windows, Sql",,,,,No,0,Bruto,Full-Time,23000,Neto,2,1,Un sueldo,Performance individual,Uno,27,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño, Horarios flexibles"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,6,Menos de un año,Analista,No,0,Windows,,,,,"Sí, pasiva",2500,Bruto,Full-Time,25000,Bruto,3,2,No,No recibo bono,Dos,35,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Comidas pagas/subvencionadas, Snacks, golosinas, bebidas, Viáticos, Estacionamiento"
Mujer,34 - 36,Ciudad Autónoma de Buenos Aires,10+,2,Analista,No,0,"Windows, Sql",,,,,No,0,Porcentaje de mi sueldo,Full-Time,28000,Neto,2,3,No,No recibo bono,Uno,15,51-100,No,No cambié de empresa,"Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Mujer,31 - 33,Ciudad Autónoma de Buenos Aires,10+,3,Analista,No,0,Windows,,,,,"Sí, pasiva",0,Neto,Full-Time,31700,Neto,3,3,Un sueldo,No está atado a nada ,Dos,10,501-1000,No,No cambié de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,8,3,analista,No,0,"AIX, Linux, Windows, VMWare",,,,,No,0,Bruto,Full-Time,34000,Bruto,2,2,Menos de un sueldo,Mix de las anteriores,Dos,20,1001+,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Laptop, Masajes, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,8,6,Analista,No,0,"Linux, Amazon Web Services",,,,,No,0,Porcentaje de mi sueldo,Full-Time,45000,Bruto,2,1,No,No recibo bono,Dos,50,101-200,No,No cambié de empresa,"Aumento por inflación, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,Analista ,No,0,Windows,,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,15500,Bruto,3,4,No,Mix de las anteriores,Dos,12,1-10,No,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,2,1,Analista BI,No,0,Windows,,,,,No,0,Bruto,Part-Time,8000,Neto,2,1,No,No recibo bono,No,0,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,1,1,Analista BI,No,0,Teradata,,,,,No,0,Bruto,Full-Time,17000,Neto,2,2,No,No recibo bono,Dos,17,1001+,No,No cambié de empresa,Descuentos en gimnasios
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,7,3,Analista BI,No,0,"Linux, Pentaho",,,,,No,0,Porcentaje de mi sueldo,Full-Time,21600,Neto,4,3,No,No recibo bono,Dos,25,201-500,No,No cambié de empresa,WFH (Trabajar desde casa)
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,2,2,Analista BI,No,0,"Windows, Oracle, SAS",,,,,No,0,Porcentaje de mi sueldo,Full-Time,23000,Bruto,2,3,De uno a tres sueldos,Performance individual,Dos,33,1001+,No,No cambié de empresa,"Bonos por desempeño, Capacitaciones y/o cursos, Snacks, golosinas, bebidas"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,4,4,Analista BI,No,0,"Windows, Qlik, SSAS, SSRS, SQL Server",,,,,No,0,Neto,Full-Time,23000,Neto,2,2,No,No recibo bono,Dos,30,201-500,No,No cambié de empresa,Aumento por inflación
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,4,4,Analista de datos,No,0,"Windows, Clementine modeler",,,,,No,0,Neto,Full-Time,18500,Neto,3,3,Un sueldo,Performance grupal,No,0,1001+,No,No cambié de empresa,Bonos por desempeño
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,9,Menos de un año,Analista de Procesos,No,0,Windows,,,,,No,0,Bruto,Full-Time,39900,Bruto,3,3,Menos de un sueldo,Performance individual,Uno,11,201-500,No,No cambié de empresa,"Bonos por desempeño, Capacitaciones y/o cursos, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,2,1,Analista de RRHH,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,16000,Bruto,2,2,No,No recibo bono,Dos,20,101-200,Sí,Salario,Bonos por desempeño
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,9,1,Analista en Sistemas,No,0,Windows,,,,,"Sí, pasiva",0,Bruto,Full-Time,31000,Bruto,3,2,No,No recibo bono,Dos,35,11-50,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Capacitaciones y/o cursos, Descuentos en gimnasios"
Hombre,50+,Ciudad Autónoma de Buenos Aires,3,3,Analista Fisicoquímico,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,20000,Bruto,3,3,Menos de un sueldo,Mix de las anteriores,Uno,33,11-50,No,No cambié de empresa,Ninguna de las anteriores
Mujer,27 - 30,Ciudad Autónoma de Buenos Aires,6,2,Analista Funcional,No,0,"Linux, Windows",,,,,"Sí, pasiva",1500,Neto,Full-Time,15000,Neto,2,3,Menos de un sueldo,Performance individual,No,0,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Mujer,27 - 30,Ciudad Autónoma de Buenos Aires,5,2,Analista funcional,No,0,.net,,,,,No,0,Bruto,Full-Time,19600,Neto,1,1,No,No recibo bono,Uno,17,501-1000,No,No cambié de empresa,Ninguna de las anteriores
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,Analista Funcional,No,0,Windows,,,,,No,0,Bruto,Full-Time,20000,Neto,4,4,Menos de un sueldo,Mix de las anteriores,Dos,39,201-500,Sí,Desafíos profesionales,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Masajes"
Mujer,50+,Ciudad Autónoma de Buenos Aires,10+,10+,Analista Funcional,No,0,Windows,,,,,No,0,Porcentaje de mi sueldo,Full-Time,20000,Neto,2,2,No,No recibo bono,No,0,201-500,No,No cambié de empresa,nada
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,5,1,Analista funcional,No,0,"Linux, Windows, Jira",,,,,No,0,Porcentaje de mi sueldo,Tercerizado (trabajo a través de consultora o agencia),22000,Bruto,3,3,No,No recibo bono,Uno,15,101-200,No,No cambié de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Laptop, WFH (Trabajar desde casa)"
Mujer,27 - 30,Ciudad Autónoma de Buenos Aires,7,5,Analista funcional,No,0,Windows,,,,,No,0,Neto,Full-Time,25000,Neto,3,2,Un sueldo,Performance individual,Dos,27,11-50,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Cuota para universidad, Guardería, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,8,8,Analista Funcional,Sí,1,"Windows, cobol, jcl,db2,vsam,qmf,altair",,,,,No,0,Porcentaje de mi sueldo,Full-Time,25000,Neto,3,2,No,Mix de las anteriores,Uno,12,1001+,No,Salario,Ninguna de las anteriores
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,7,Analista funcional,No,0,Windows,,,,,No,0,Neto,Full-Time,27000,Neto,3,3,No,No recibo bono,Uno,38,101-200,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,2,Analista funcional,No,0,Windows,,,,,No,0,Bruto,Full-Time,27000,Neto,3,3,No,No recibo bono,Uno,38,101-200,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,5,Menos de un año,Analista Funcional,No,0,Windows,,,,,No,0,Neto,Full-Time,28000,Bruto,3,4,No,No recibo bono,Uno,40,201-500,Sí,Mayor comodidad,"Clases de idiomas, Laptop"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,1,Analista Funcional,Sí,2,"Windows, Azure",,,,,No,0,Porcentaje de mi sueldo,Full-Time,32000,Bruto,3,3,Menos de un sueldo,Mix de las anteriores,No,0,1001+,No,No cambié de empresa,"Descuentos en gimnasios, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,9,5,Analista Funcional,Sí,3,"Solaris, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,33800,Bruto,3,2,De uno a tres sueldos,Performance grupal,Más de dos,30,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Bonos por desempeño, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,4,Analista Funcional,No,0,"Windows, Clear quest, sybase, clear case, visual basic,sql",,,,,"Sí, pasiva",0,Bruto,Full-Time,42000,Bruto,3,3,Menos de un sueldo,Bancario,Uno,4,1001+,No,No cambié de empresa,"Descuentos en gimnasios, Horarios flexibles"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,6,Analista funcional,No,0,"HP-UX, Windows",,,,,"Sí, pasiva",0,Bruto,Full-Time,47500,Bruto,3,2,Un sueldo,Performance individual,No,0,1001+,No,No cambié de empresa,Descuentos en gimnasios
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,9,Analista funcional ,No,0,Linux,,,,,No,0,Porcentaje de mi sueldo,Full-Time,17000,Neto,2,2,Menos de un sueldo,Mix de las anteriores,Dos,15,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Comidas pagas/subvencionadas"
Mujer,37 - 40,Ciudad Autónoma de Buenos Aires,9,1,Analista funcional ,No,0,Windows,,,,,No,0,Bruto,Full-Time,25000,Neto,2,2,No,No recibo bono,Uno,15,501-1000,No,No cambié de empresa,Masajes
Mujer,37 - 40,Ciudad Autónoma de Buenos Aires,10+,7,Analista funcional ,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Tercerizado (trabajo a través de consultora o agencia),28000,Bruto,2,1,No,No recibo bono,Uno,20,51-100,No,No cambié de empresa,Ninguna de las anteriores
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,9,3,Analista funcional ,No,0,"Linux, Windows",,,,,No,0,Bruto,Full-Time,30000,Bruto,2,2,No,No recibo bono,Uno,30,1001+,No,No cambié de empresa,Aumento por inflación
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,6,6,Analista funcional Jr ,No,0,"Windows, Sql",,,,,No,0,Porcentaje de mi sueldo,Full-Time,14000,Bruto,2,2,No,No recibo bono,No,0,11-50,Sí,Finalizó el contrato con la anterior ,Horarios flexibles
Hombre,21 - 23,Ciudad Autónoma de Buenos Aires,1,Menos de un año,Analista Funcional SAP SD-FI,No,0,SAP,,,,,No,0,Neto,Full-Time,14000,Neto,2,2,Menos de un sueldo,Mix de las anteriores,Uno,15,501-1000,Sí,Desafíos profesionales,"Abono de celular y/o Internet, Aumento por inflación, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Snacks, golosinas, bebidas, WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,5,1,Analista programador,No,0,Cobol,,,,,"Sí, pasiva",2000,Neto,Full-Time,23000,Neto,3,3,Menos de un sueldo,Performance individual,Más de dos,41,1001+,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Descuentos en gimnasios, Snacks, golosinas, bebidas"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,10+,Analista Programador,No,0,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,61600,Bruto,2,3,Menos de un sueldo,Mix de las anteriores,Dos,30,201-500,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,5,5,Analista programador mis,No,0,Windows,,,,,No,0,Bruto,Full-Time,20000,Neto,2,3,Un sueldo,Performance individual,Más de dos,40,1001+,No,No cambié de empresa,"Bonos por desempeño, Capacitaciones y/o cursos, Cuota para universidad, Descuentos en gimnasios"
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,3,Menos de un año,Analista Programador SQL,No,0,"Windows, SQL Server, Oracle Database, SSRS,",,,,,No,0,Bruto,Full-Time,18000,Neto,1,2,No,No recibo bono,Dos,32,101-200,Sí,Desafíos profesionales,"Aumento por inflación, Capacitaciones y/o cursos, Clases de idiomas, WFH (Trabajar desde casa)"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,2,2,Analista sistemas,No,0,Windows,,,,,No,0,Neto,Full-Time,15000,Neto,1,1,Un sueldo,Performance de la compañía,Dos,10,1001+,No,No cambié de empresa,"Aumento por inflación, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,3,2,Analista Tecnico,No,0,"*BSD, AIX, Linux, Windows",,,,,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,17000,Neto,2,2,No,Performance individual,Dos,8,11-50,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,1,Analista Técnico,No,0,"Linux, Windows",,,,,No,0,Bruto,Full-Time,22000,Neto,3,3,No,No recibo bono,No,0,1001+,Sí,Mayor comodidad,"Aumento por inflación, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Laptop, Sueldo divido en dos pagos por mes"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,8,Menos de un año,Analytics / Business Intelligence,Sí,1,"Windows, Analytics Tools",,,,,No,0,Neto,Part-Time,50000,Bruto,4,4,No,No recibo bono,Uno,23,1001+,No,Desafíos profesionales,WFH (Trabajar desde casa)
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,1,App owner,Sí,8,"Linux, Windows",,,,,No,0,Porcentaje de mi sueldo,Full-Time,50000,Neto,3,3,Menos de un sueldo,Mix de las anteriores,Uno,30,1001+,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,3,App supporter,Sí,3,"AIX, Linux, Windows",,,,,"Sí, pasiva",2000,Bruto,Full-Time,29500,Neto,2,3,No,No recibo bono,Dos,36,201-500,No,No cambié de empresa,"Descuentos en gimnasios, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,4,Architect,Sí,4,"Linux, Windows, Amazon Web Services",,,,,"Sí, pasiva",0,Bruto,Full-Time,40000,Neto,3,2,3+ sueldos,Mix de las anteriores,Dos,25,11-50,No,No cambié de empresa,"Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,1,Architect,No,0,"Linux, Docker / Containers, OpenStack, VMWare, Openshift",,,,,No,0,Neto,Full-Time,50000,Bruto,3,2,Menos de un sueldo,Performance grupal,Dos,16,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Capacitaciones y/o cursos, Cuota para universidad, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Viajes al exterior, Viáticos, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autónoma de Buenos Aires,10+,5,Architect,Sí,6,"Linux, Amazon Web Services, Docker / Containers",,,,,No,0,Neto,Full-Time,60000,Neto,4,4,No,No recibo bono,Uno,20,201-500,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Horarios flexibles, Laptop, Stock options, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,3,Archtect,Sí,30,Docker / Containers,,,,,No,0,Porcentaje de mi sueldo,Full-Time,29700,Bruto,3,2,De uno a tres sueldos,Mix de las anteriores,No,0,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Descuentos varios (Clarín 365, Club La Nación, programas de beneficios, etc), Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,41 - 45,Ciudad Autónoma de Buenos Aires,10+,3,Arquitecto,No,0,"Windows, Docker / Containers, VMWare",,,,,No,0,Bruto,Full-Time,40000,Bruto,3,3,De uno a tres sueldos,Mix de las anteriores,Dos,25,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Aumento por inflación, Bonos por desempeño, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Cuota para universidad, Descuentos en gimnasios, Horarios flexibles, Laptop, Viajes al exterior"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,10+,4,arquitecto,Sí,5,"Windows, Amazon Web Services, Azure, Docker / Containers",,,,,No,0,Porcentaje de mi sueldo,Full-Time,45000,Bruto,3,3,De uno a tres sueldos,Performance de la compañía,Dos,30,51-100,No,No cambié de empresa,"Aumento por inflación, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios, Laptop, Snacks, golosinas, bebidas, Viajes al exterior"
Hombre,34 - 36,Ciudad Autónoma de Buenos Aires,6,4,arquitecto,No,0,"*BSD, Linux, Windows, Docker / Containers",,,,,No,0,Bruto,Full-Time,46000,Bruto,3,3,De uno a tres sueldos,Mix de las anteriores,Dos,35,51-100,No,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos"
Mujer,27 - 30,Ciudad Autónoma de Buenos Aires,10+,Menos de un año,Arquitecto de Software,No,0,"Windows, .Net, SQL Server, IIS, Windows Server",,,,,No,0,Porcentaje de mi sueldo,Full-Time,34000,Bruto,3,3,De uno a tres sueldos,Performance individual,Dos,35,201-500,No,No cambié de empresa,"Aumento por inflación, Bonos por desempeño, Clases de idiomas, Cuota para universidad, Descuentos en gimnasios, Masajes, Snacks, golosinas, bebidas"
Hombre,37 - 40,Ciudad Autónoma de Buenos Aires,10+,4,Arquitecto IT,No,0,"AIX, Linux, Windows, Amazon Web Services, Azure, Docker / Containers, VMWare, TODO IBM",,,,,No,0,Bruto,Full-Time,37419,Bruto,3,2,De uno a tres sueldos,Mix de las anteriores,No,0,1001+,No,No cambié de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Horarios flexibles, Laptop, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, WFH (Trabajar desde casa)"
Hombre,24 - 26,Ciudad Autónoma de Buenos Aires,Menos de un año,Menos de un año,"Arquitecto, Documentación de Obra",No,0,"Windows, AutoCAD",,,,,No,0,Porcentaje de mi sueldo,Full-Time,10500,Neto,3,3,No,No recibo bono,No,0,1-10,No,No cambié de empresa,Ninguna de las anteriores
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,4,2,artista 3d,No,0,Windows,,,,,No,0,Neto,Full-Time,15557,Neto,2,2,Menos de un sueldo,por sindicato,Uno,38,101-200,No,No cambié de empresa,Clases de idiomas
Hombre,27 - 30,Ciudad Autónoma de Buenos Aires,6,Menos de un año,Asesor,No,0,Windows,,,,,No,0,Neto,Full-Time,11300,Neto,2,3,No,No recibo bono,Uno,29,1001+,Sí,Salario,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
